,History,Psychology,Politics,Mathematics,Physics,Internet,PC,Economy Management,Biology,Chemistry,Reading,Geography,Foreign languages,Medicine,Law,Cars,Art exhibitions,Religion,"Countryside, outdoors",Dancing,Musical instruments,Writing,Passive sport,Active sport,Gardening,Celebrities,Shopping,Science and technology,Theatre,Fun with friends,Adrenaline sports,Pets,Age,Gender
710,3.0,5.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,5.0,5.0,5.0,2.0,20.0,female
711,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,5.0,22.0,female
712,1.0,5.0,1.0,1.0,1.0,5.0,4.0,1.0,3.0,1.0,2.0,3.0,5.0,3.0,1.0,1.0,4.0,5.0,4.0,1.0,3.0,1.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,1.0,3.0,20.0,female
713,5.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,5.0,3.0,5.0,2.0,3.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,5.0,5.0,2.0,3.0,19.0,female
714,3.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,1.0,1.0,3.0,5.0,5.0,4.0,3.0,2.0,5.0,5.0,4.0,5.0,25.0,female
715,4.0,1.0,3.0,2.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,4.0,1.0,5.0,29.0,male
716,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,2.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,2.0,1.0,4.0,4.0,5.0,4.0,2.0,2.0,29.0,male
717,3.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0,4.0,3.0,3.0,3.0,5.0,1.0,1.0,2.0,5.0,1.0,5.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,3.0,1.0,4.0,5.0,1.0,5.0,17.0,female
718,3.0,3.0,2.0,1.0,1.0,4.0,4.0,1.0,5.0,5.0,3.0,4.0,5.0,4.0,2.0,3.0,3.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,17.0,female
719,3.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,3.0,1.0,4.0,2.0,3.0,19.0,male
720,5.0,4.0,3.0,2.0,3.0,3.0,4.0,1.0,5.0,3.0,5.0,5.0,3.0,2.0,1.0,2.0,4.0,5.0,5.0,2.0,4.0,5.0,3.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,1.0,18.0,female
721,1.0,1.0,4.0,3.0,2.0,3.0,1.0,3.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,2.0,5.0,3.0,5.0,5.0,5.0,1.0,5.0,1.0,3.0,1.0,1.0,4.0,5.0,5.0,4.0,1.0,20.0,female
722,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,1.0,2.0,2.0,4.0,1.0,5.0,3.0,3.0,5.0,2.0,4.0,1.0,1.0,3.0,2.0,5.0,4.0,2.0,1.0,21.0,female
723,5.0,3.0,4.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,5.0,2.0,5.0,2.0,5.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,2.0,5.0,5.0,1.0,1.0,18.0,female
724,2.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,19.0,female
725,5.0,3.0,5.0,1.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,5.0,5.0,1.0,4.0,3.0,2.0,2.0,4.0,1.0,1.0,5.0,4.0,3.0,1.0,4.0,2.0,4.0,3.0,5.0,5.0,3.0,19.0,male
726,2.0,5.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,3.0,,2.0,1.0,1.0,5.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,5.0,2.0,5.0,20.0,male
727,1.0,1.0,1.0,3.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,5.0,1.0,2.0,2.0,5.0,1.0,5.0,2.0,1.0,19.0,male
728,5.0,3.0,2.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,5.0,2.0,1.0,2.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,18.0,female
729,4.0,4.0,2.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,3.0,3.0,4.0,5.0,3.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,5.0,5.0,2.0,1.0,2.0,4.0,3.0,5.0,5.0,5.0,18.0,male
730,5.0,5.0,5.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,3.0,5.0,3.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,4.0,5.0,5.0,16.0,female
731,4.0,2.0,3.0,4.0,2.0,5.0,4.0,5.0,2.0,1.0,5.0,4.0,5.0,2.0,3.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,3.0,4.0,1.0,4.0,3.0,2.0,3.0,5.0,2.0,1.0,18.0,female
732,5.0,4.0,5.0,3.0,2.0,5.0,2.0,3.0,2.0,2.0,5.0,5.0,5.0,2.0,3.0,1.0,2.0,2.0,5.0,5.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,1.0,2.0,5.0,4.0,1.0,19.0,female
733,5.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,2.0,2.0,5.0,5.0,5.0,3.0,4.0,1.0,3.0,3.0,5.0,5.0,5.0,2.0,5.0,5.0,4.0,2.0,5.0,5.0,4.0,4.0,2.0,5.0,24.0,female
734,3.0,2.0,1.0,5.0,3.0,3.0,3.0,1.0,1.0,2.0,5.0,1.0,4.0,1.0,1.0,1.0,3.0,5.0,4.0,4.0,5.0,1.0,4.0,4.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,19.0,female
735,4.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,,5.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,2.0,1.0,3.0,,female
736,5.0,5.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,,3.0,3.0,3.0,4.0,4.0,3.0,4.0,20.0,female
737,4.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,3.0,2.0,5.0,3.0,5.0,3.0,2.0,1.0,4.0,2.0,5.0,5.0,5.0,4.0,3.0,4.0,2.0,3.0,4.0,1.0,3.0,5.0,3.0,5.0,21.0,female
738,1.0,1.0,3.0,4.0,4.0,5.0,5.0,3.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,5.0,1.0,3.0,3.0,4.0,1.0,1.0,5.0,5.0,1.0,1.0,3.0,4.0,1.0,5.0,5.0,4.0,23.0,male
739,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,1.0,5.0,5.0,4.0,4.0,4.0,2.0,5.0,4.0,3.0,3.0,1.0,5.0,5.0,1.0,1.0,3.0,5.0,2.0,5.0,5.0,4.0,23.0,male
740,4.0,3.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0,1.0,3.0,5.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,17.0,male
741,5.0,1.0,1.0,5.0,3.0,3.0,1.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,2.0,1.0,5.0,4.0,5.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,3.0,1.0,18.0,female
742,3.0,5.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,1.0,5.0,4.0,5.0,4.0,4.0,2.0,3.0,5.0,5.0,4.0,3.0,4.0,3.0,5.0,1.0,1.0,3.0,4.0,4.0,5.0,4.0,1.0,26.0,male
743,1.0,2.0,2.0,3.0,3.0,4.0,5.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,3.0,5.0,4.0,2.0,22.0,male
744,3.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,5.0,5.0,5.0,1.0,4.0,5.0,1.0,4.0,3.0,5.0,5.0,1.0,5.0,3.0,5.0,1.0,2.0,1.0,3.0,5.0,4.0,5.0,5.0,3.0,22.0,male
745,4.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,5.0,2.0,4.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,5.0,2.0,4.0,3.0,4.0,25.0,male
746,1.0,1.0,1.0,5.0,1.0,5.0,3.0,3.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,4.0,2.0,4.0,5.0,2.0,4.0,21.0,female
747,5.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,5.0,2.0,5.0,5.0,3.0,2.0,1.0,2.0,5.0,5.0,5.0,3.0,5.0,5.0,2.0,4.0,5.0,2.0,4.0,3.0,5.0,4.0,4.0,1.0,18.0,female
748,3.0,3.0,2.0,2.0,2.0,5.0,5.0,1.0,3.0,3.0,2.0,,2.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,5.0,1.0,4.0,5.0,2.0,4.0,3.0,3.0,5.0,3.0,5.0,15.0,female
749,4.0,4.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,2.0,1.0,4.0,5.0,3.0,4.0,1.0,3.0,1.0,5.0,1.0,5.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,17.0,male
750,4.0,5.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,3.0,5.0,5.0,5.0,2.0,5.0,1.0,3.0,2.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,1.0,22.0,female
751,2.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,5.0,3.0,4.0,2.0,2.0,1.0,5.0,2.0,5.0,2.0,5.0,2.0,1.0,2.0,1.0,5.0,5.0,2.0,5.0,5.0,1.0,1.0,21.0,female
752,3.0,5.0,1.0,3.0,1.0,4.0,2.0,4.0,5.0,4.0,1.0,1.0,5.0,4.0,4.0,1.0,3.0,2.0,1.0,5.0,1.0,1.0,2.0,3.0,2.0,5.0,5.0,4.0,4.0,5.0,2.0,1.0,21.0,female
753,4.0,4.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,5.0,3.0,5.0,3.0,1.0,1.0,2.0,3.0,5.0,4.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,19.0,female
754,3.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,5.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,2.0,5.0,4.0,2.0,26.0,male
755,3.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,,5.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,1.0,5.0,1.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,26.0,female
756,5.0,4.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,5.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,5.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,5.0,3.0,5.0,25.0,male
757,2.0,4.0,1.0,1.0,4.0,4.0,1.0,2.0,5.0,5.0,3.0,3.0,5.0,5.0,1.0,1.0,4.0,5.0,1.0,5.0,1.0,1.0,4.0,5.0,1.0,2.0,4.0,5.0,4.0,5.0,5.0,4.0,19.0,female
758,2.0,2.0,1.0,3.0,4.0,4.0,5.0,3.0,2.0,3.0,1.0,3.0,4.0,2.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,3.0,1.0,4.0,5.0,2.0,3.0,4.0,4.0,20.0,male
759,5.0,4.0,2.0,4.0,2.0,3.0,3.0,1.0,,5.0,5.0,4.0,3.0,5.0,2.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,18.0,male
760,4.0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,2.0,1.0,5.0,4.0,5.0,3.0,4.0,1.0,2.0,4.0,5.0,5.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,2.0,4.0,5.0,3.0,1.0,25.0,female
761,2.0,2.0,3.0,3.0,3.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,2.0,5.0,1.0,5.0,5.0,2.0,23.0,male
762,5.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,5.0,2.0,3.0,4.0,1.0,3.0,1.0,5.0,5.0,1.0,1.0,4.0,4.0,2.0,5.0,5.0,5.0,24.0,male
763,5.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,5.0,,4.0,1.0,1.0,1.0,5.0,3.0,5.0,2.0,5.0,3.0,5.0,5.0,3.0,1.0,2.0,4.0,5.0,5.0,1.0,5.0,20.0,male
764,3.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,5.0,5.0,3.0,5.0,5.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,1.0,4.0,3.0,4.0,5.0,1.0,2.0,19.0,female
765,2.0,5.0,1.0,3.0,4.0,5.0,5.0,1.0,3.0,3.0,2.0,3.0,5.0,4.0,3.0,5.0,2.0,3.0,3.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,5.0,1.0,4.0,5.0,3.0,18.0,male
766,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,5.0,5.0,1.0,3.0,5.0,5.0,2.0,5.0,2.0,2.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,25.0,female
767,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,22.0,male
768,3.0,3.0,3.0,2.0,2.0,4.0,4.0,5.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,3.0,4.0,26.0,male
769,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,19.0,female
770,1.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,5.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,5.0,4.0,3.0,2.0,1.0,2.0,16.0,female
771,3.0,2.0,4.0,3.0,1.0,5.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,3.0,1.0,18.0,male
772,3.0,4.0,3.0,1.0,1.0,4.0,3.0,1.0,3.0,1.0,3.0,4.0,4.0,1.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0,2.0,3.0,5.0,3.0,4.0,20.0,female
773,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,2.0,2.0,5.0,5.0,4.0,17.0,female
774,4.0,3.0,4.0,2.0,1.0,5.0,1.0,3.0,2.0,2.0,5.0,4.0,5.0,1.0,2.0,2.0,3.0,3.0,5.0,5.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,3.0,5.0,3.0,1.0,20.0,female
775,3.0,4.0,2.0,2.0,2.0,5.0,5.0,4.0,3.0,1.0,4.0,5.0,5.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,19.0,female
776,5.0,3.0,5.0,1.0,1.0,5.0,5.0,5.0,2.0,1.0,1.0,3.0,5.0,3.0,2.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,1.0,5.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,3.0,25.0,male
777,2.0,2.0,3.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,,5.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,5.0,1.0,4.0,5.0,1.0,1.0,5.0,5.0,1.0,19.0,male
778,2.0,3.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,3.0,5.0,18.0,female
779,5.0,5.0,4.0,2.0,2.0,5.0,3.0,3.0,3.0,2.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,1.0,2.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,2.0,5.0,17.0,female
780,5.0,4.0,4.0,4.0,1.0,4.0,3.0,5.0,2.0,5.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,4.0,3.0,2.0,3.0,3.0,5.0,18.0,male
781,5.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,3.0,5.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,1.0,5.0,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,20.0,female
782,2.0,5.0,1.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0,5.0,3.0,3.0,5.0,1.0,3.0,1.0,2.0,5.0,3.0,3.0,4.0,2.0,4.0,5.0,3.0,5.0,3.0,5.0,17.0,female
783,5.0,3.0,3.0,2.0,3.0,5.0,5.0,3.0,4.0,2.0,,4.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,5.0,3.0,5.0,3.0,5.0,21.0,male
784,4.0,5.0,5.0,2.0,2.0,4.0,2.0,2.0,5.0,5.0,2.0,3.0,4.0,5.0,2.0,5.0,4.0,1.0,5.0,5.0,3.0,1.0,5.0,2.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,19.0,male
785,5.0,3.0,4.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,3.0,4.0,5.0,3.0,5.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,19.0,male
786,4.0,2.0,4.0,2.0,2.0,5.0,1.0,2.0,5.0,5.0,4.0,2.0,3.0,5.0,4.0,5.0,2.0,3.0,5.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,5.0,4.0,1.0,19.0,male
787,5.0,4.0,5.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,3.0,3.0,2.0,5.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,4.0,5.0,1.0,3.0,4.0,2.0,3.0,5.0,5.0,2.0,16.0,male
788,2.0,3.0,3.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,5.0,1.0,2.0,3.0,1.0,3.0,5.0,3.0,1.0,18.0,female
789,3.0,2.0,1.0,1.0,1.0,5.0,5.0,3.0,4.0,2.0,4.0,3.0,4.0,1.0,3.0,3.0,5.0,3.0,2.0,5.0,1.0,1.0,5.0,1.0,3.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,19.0,male
790,3.0,4.0,1.0,3.0,4.0,4.0,2.0,1.0,5.0,5.0,2.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,5.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,4.0,3.0,1.0,20.0,female
791,3.0,5.0,2.0,1.0,1.0,4.0,4.0,2.0,3.0,1.0,4.0,3.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,3.0,3.0,4.0,1.0,3.0,1.0,1.0,5.0,3.0,1.0,3.0,1.0,1.0,19.0,female
792,4.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,4.0,5.0,1.0,5.0,5.0,3.0,21.0,male
793,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,5.0,1.0,5.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,2.0,24.0,male
794,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,3.0,1.0,2.0,5.0,4.0,5.0,23.0,male
795,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,5.0,5.0,3.0,2.0,2.0,4.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,30.0,female
796,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,2.0,5.0,4.0,27.0,male
797,2.0,2.0,3.0,2.0,1.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,5.0,1.0,5.0,4.0,1.0,1.0,5.0,5.0,1.0,19.0,male
798,5.0,4.0,5.0,2.0,2.0,5.0,2.0,3.0,2.0,1.0,3.0,5.0,5.0,4.0,5.0,4.0,2.0,3.0,2.0,5.0,4.0,1.0,5.0,3.0,1.0,3.0,3.0,4.0,2.0,5.0,1.0,1.0,18.0,female
799,4.0,2.0,3.0,4.0,3.0,5.0,5.0,2.0,3.0,2.0,5.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,5.0,18.0,male
800,1.0,1.0,2.0,4.0,3.0,4.0,4.0,1.0,5.0,5.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,4.0,4.0,5.0,5.0,3.0,1.0,17.0,male
801,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,2.0,30.0,female
802,3.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,3.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,2.0,3.0,4.0,5.0,2.0,2.0,4.0,3.0,3.0,5.0,3.0,4.0,19.0,female
803,3.0,3.0,3.0,1.0,1.0,5.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,4.0,1.0,,5.0,3.0,3.0,3.0,1.0,3.0,5.0,5.0,3.0,27.0,female
804,1.0,3.0,3.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,5.0,3.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,2.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,21.0,female
805,5.0,4.0,3.0,1.0,1.0,5.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,2.0,1.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,1.0,5.0,5.0,2.0,4.0,5.0,3.0,4.0,17.0,female
806,5.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,,1.0,3.0,5.0,1.0,2.0,,4.0,1.0,1.0,2.0,,5.0,1.0,5.0,5.0,1.0,5.0,,5.0,20.0,male
807,3.0,3.0,5.0,1.0,1.0,5.0,2.0,5.0,1.0,1.0,2.0,4.0,4.0,1.0,4.0,5.0,2.0,1.0,5.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,20.0,male
808,2.0,2.0,1.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,4.0,3.0,2.0,5.0,5.0,1.0,20.0,male
809,4.0,3.0,5.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,18.0,male
810,4.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,5.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,3.0,5.0,5.0,4.0,3.0,2.0,4.0,2.0,4.0,5.0,5.0,4.0,5.0,20.0,male
